,0
1367,"Nên ăn đạm thực vật hay đạm động vật, . Tỷ lệ đạm trong thịt bò là 18g/100g, thịt lợn nạc là 19g/100g, cá chép là 17g/100g, Trong các loại đậu đỗ, tỷ lệ đạm chiếm 21-25g/100g, đặc biệt trong đỗ tương đạm cao tới 35-40g/100g."
1368,Anh Phụ huynh lên chiến thuật giúp con vào những trường học hàng đầu. Cuộc đua vào trường trung học top đầu ở Anh khiến nhiều học sinh và phụ huynh ở xứ sương mù rơi vào tình trạng rất căng thẳng.
1369,Elon Musk muốn Grok là chatbot vui nhộn nhất thế giới. Tỷ phú Elon Musk cho biết một trong những mục tiêu đối với Grok là biến nó trở nên hài hước hơn so với các đối thủ như ChatGPT.
1370,"Bắt mạch những lỗi có nguy cơ cháy nổ ở nhà cao tầng, khu công nghiệp. Các lãnh đạo thuộc lực lượng Cảnh sát phòng cháy chữa cháy và Cứu nạn cứu hộ đã chỉ ra những bất cập dẫn đến nguy cơ cháy nổ ở nhà cao tầng, khu công nghiệp."
1371,"Vinhomes xây chuẩn riêng, nâng tầm cuộc sống cho các khu đô thị. Hôm qua 6.12, Công ty CP Vinhomes công bố chiến lược nâng tầm chuẩn sống cho cư dân tại các khu đô thị, Trọng tâm của chiến lược là phát triển các cộng đồng cư dân văn minh, lớn mạnh cả về quy mô và chất lượng hoạt động."
1372,"Tuấn Hải lập công, Hà Nội FC thắng sốc CLB Nhật Bản ở AFC Champions League. Hai bàn thắng của Văn Nam và Tuấn Hải mang về chiến thắng gây sốc với tỷ số 2-1 cho Hà Nội FC trước nhà đương kim vô địch Urawa Red Diamonds, trong ngày chia tay AFC Champions League 2023-24."
1373,"Phát huy tinh thần Chơi đẹp - Thắng đẹp - Cổ vũ đẹp. Tinh thần Chơi đẹp - Thắng đẹp - Cổ vũ đẹp là sợi chỉ đỏ xuyên suốt của giải bóng đá Thanh Niên sinh viên VN nhằm mang lại sân chơi đích thực, đầy ý nghĩa và ngày càng lan tỏa."
1374,"Đậu Kiêu và vợ công khai thể hiện tình cảm, đánh tan tin đồn chia tay. Trên mạng xã hội, người đẹp Hà Siêu Liên liên tục có động thái đánh tan tin đồn hôn nhân với tài tử Đậu Kiêu rạn nứt, Cặp đôi mới kết hôn hồi tháng 4 vừa rồi."
1375,"Tàu chở khách ro-ro hạng sang lớn nhất thế giới . Trung Quốc Tàu Moby Legacy với trọng lượng 70.000 tấn, sức chở 2.500 hành khách và 800 phương tiện, ra khơi hôm 19/12."
1376,"MONO làm mới âm nhạc của mình qua chất liệu dân gian. Với nền văn hóa đa dạng, phong phú của Việt Nam, MONO đã thu thập những thế mạnh để hội tụ và lan tỏa các giá trị âm nhạc của dân tộc, đồng thời, giao hòa với các nền âm nhạc của thế giới."
1377,"Trận chiến dịp Black Friday của các sàn thương mại điện tử. Các sàn thương mại điện tử đồng loạt tung ra những mã giảm giá lớn, kêu gọi mua 1 tặng 1, miễn phí vận chuyển toàn quốc nhân dịp Black Friday - ngày hội mua sắm lớn nhất thế giới."
1378,"Học sinh ép cô giáo vào tường rồi văng tục Giáo dục   sai lầm ở đâu, . Vụ nhóm học sinh ép cô giáo vào tường rồi văng tục tại Trường THCS Văn Phú (Tuyên Quang) dù chưa có kết luận chính thức về nguyên nhân sự việc nhưng clip lan truyền trên mạng xã hội đang gây bức xúc dư luận."
1379,"Làm giả bệnh án để trục lợi bảo hiểm 1,1 tỉ đồng. Để trục lợi bảo hiểm nhân thọ, 5 bị can ở Nghệ An đã móc nối với nhau để lập khống bệnh án, hưởng lợi 1,1 tỉ đồng."
1380,"6 tình trạng viêm ruột cần đến bệnh viện gấp . Người mắc bệnh viêm ruột có thể bị tắc ruột, lỗ rò, nhiễm trùng huyết, cần được cấp cứu kịp thời."
1381,"Everton nhấn chìm Newcastle, Tottenham thua sốc trên sân nhà. Everton đánh bại Newcastle để thoát khỏi khu vực xuống hạng, trong khi Tottenham trở lại mặt đất với thất bại trước West Ham trên sân nhà ở vòng 15 Ngoại hạng Anh diễn ra rạng sáng nay (8.12)."
1382,"Trích sách Tật xấu người Việt (phần 3) Bệnh sĩ . Nhà văn Di Li nói người Việt Nam dù ở trong hay ngoài nước đều mắc bệnh sĩ, trong sách Tật xấu người Việt."
1383,"Vinhomes công bố chiến lược nâng tầm chuẩn sống cho cư dân. Công ty cổ phần Vinhomes vừa công bố chiến lược nâng tầm chuẩn sống mới với nhiều đặc quyền vượt trội và các hoạt động cộng đồng đẳng cấp, văn minh nhằm kiến tạo môi trường sống hạnh phúc cho cư dân."
1384,"Trường đại học đầu tiên thông báo xét học bạ . Trường Đại học Kinh tế - Tài chính TP HCM (UEF) thông báo nhận hồ sơ xét tuyển học bạ từ 15/1/2024, sớm nhất mùa tuyển sinh năm nay."
1385,"G-Dragon thoát cáo buộc sử dụng ma túy. Hàn Quốc Cơ quan chức năng kết luận G-Dragon không liên quan chất cấm, ngừng điều tra ca sĩ."
1386,"Nhiều iPhone 15 dính lỗi mất kết nối WiFi, màn hình bị hiện tượng lưu ảnh. Một số mẫu iPhone 15 sau khi nâng cấp lên phiên bản iOS 17.0.3 mới nhất đã gặp tình trạng mất kết nối WiFi, Ngoài ra, một số người dùng phản ánh iPhone 15 của họ bị dính lỗi lưu ảnh trên màn hình."
1387,"Học liên thông lên đại học ngành Công nghệ thông tin ở đâu, . Em đang đi làm, muốn học liên thông lên đại học nhưng không biết nên học ở đâu tại Hà Nội."
1388,"Lệ Quyên tập vũ đạo đến bật móng chân, Hồng Nhung liều mình đu dây. Các nghệ sĩ trong chương trình Chị đẹp đạp gió rẽ sóng vượt qua nhiều trở ngại để cống hiến những tiết mục ấn tượng."
1389,"Diasure Canxi - Thực phẩm bổ sung hỗ trợ xương khớp. Với công thức độc đáo giữa thành phần sữa non NewZealand cùng công nghệ nano canxi tiên tiến, sản phẩm Diasure Canxi bổ sung dinh dưỡng cho người loãng xương và tăng cường chức năng hoạt động cho khớp."
1390,"Đại học dạy sinh viên kiếm tiền từ mạng xã hội. Mỹ Nhiều đại học mở khóa học về sáng tạo nội dung số, dạy sinh viên biên tập, phân tích, làm việc với máy quay để có thể kiếm tiền từ mạng xã hội."
1391,"Lisa dự sự kiện sau ồn ào diễn show thoát y. Thái Lan Lisa nhóm Blackpink tham gia sự kiện thời trang, sau những tranh cãi vì diễn ở câu lạc bộ thoát y."
1392,"Người chơi gốc Việt thắng hơn 110 tỉ đồng tại show thực tế Squid Game The Challenge. Trong tập cuối của chương trình thực tế Squid Game The Challenge vừa được phát trên Netflix, Mai - người chơi số 287 đã giành chiến thắng và nhận giải thưởng 4,56 triệu USD (hơn 110 tỉ đồng), Cô 55 tuổi, là người gốc Việt đang sống tại Mỹ."
1393,Gần 4% cơ quan báo chí xuất sắc về chuyển đổi số. Khảo sát được thực hiện tại 273 cơ quan báo chí trong nước cho thấy gần 4% đạt xuất sắc về mức độ trưởng thành chuyển đổi số báo chí.
1394,"Leverkusen lập kỷ lục bất bại mới cho bóng đá Đức. Đức Hạ Bochum 4-0 ở vòng 16 Bundesliga tối 20/12, Leverkusen lập kỷ lục bóng đá Đức về chuỗi trận bất bại đầu mùa dài nhất trên mọi đấu trường."
1395,"Giá vàng tăng vùn vụt, vượt 2.000 USD. Vàng thế giới tăng thẳng đứng, vượt 2.000 USD trước thềm Fed công bố biên bản họp chính sách, Trong nước, giá vàng miếng vượt 71 triệu đồng còn giá vàng nhẫn lập đỉnh mới."
1396,"Gặp chiến sĩ CSGT viếng hương liệt sĩ ngay trên xe chở hài cốt. Đang tuần tra trên đường, Đội CSGT số 2 Phòng CSGT Quảng Nam gặp xe chở hài cốt liệt sĩ hy sinh năm 1972, liền dừng lại thắp nén hương viếng liệt sĩ."
1397,"Copa America 2024 Đội tuyển Argentina nằm bảng nhẹ, Brazil gặp khó khăn. Sáng 8.12 (giờ Việt Nam), Liên đoàn Bóng đá Nam Mỹ (CONMEBOL) tổ chức lễ bốc thăm chia bảng giải Copa America 2024 tại Miami (Mỹ), với đội tuyển Argentina nằm bảng A dễ thở, còn đội Brazil ở bảng D rất nặng ký."
1398,"Cai thuốc và giảm tác hại hai giải pháp bổ trợ để kiểm soát thuốc lá. Đây sẽ là nội dung được các chuyên gia đầu ngành thuộc lĩnh vực điều trị ung thư, hô hấp, nội tổng quát và y học gia đình tập trung thảo luận trong tọa đàm trực tuyến Cai thuốc và giảm tác hại Hai giải pháp bổ trợ để kiểm soát thuốc lá."
1399,"5 tỷ đồng, mua nhà đất khu vực nào ở TP HCM,  . Sau khi tìm kiếm nhà đất 3-4 tỷ đồng ở TP HCM không ưng ý, tôi tính vay thêm ngân hàng để nâng ngân sách lên 5 tỷ đồng, nhưng chưa biết nên chọn khu vực nào,"
1400,"Văn phòng đăng ký đất đai sẽ cấp sổ hồng cho cư dân chung cư Lexington Residence. Luật sư cho hay, theo quy định chuyển tiếp, các trường hợp chưa ký cấp giấy chứng nhận trước ngày Nghị định số 10/2023 có hiệu lực thì thẩm quyền cấp giấy chứng nhận sẽ do văn phòng đăng ký đất đai thực hiện."
1401,"Mạo danh đơn vị công an, chạy quảng cáo lừa đảo trên Facebook. Kẻ gian tạo fanpage giả, sử dụng tên đơn vị thuộc Bộ Công an ngang nhiên chạy quảng cáo lừa đảo trên mạng xã hội Facebook."
1402,Văn phòng phẩm Deli thu hút khách hàng tại sự kiện Online Friday. Gian hàng trải nghiệm của Văn phòng phẩm Deli tại quảng trường Đông Kinh Nghĩa Thục từ ngày 1/12 đến ngày 3/12 trong sự kiện Online Friday đã thu hút nhiều khách đến trải nghiệm.
1403,"Đất nền ven đô giảm giá 40-50% so với đỉnh, đã nên mua, . Đất nền ven đô Hà Nội đang được ồ ạt rao bán cắt lỗ thời gian qua, nhưng nhiều chuyên gia khuyến cáo, nhà đầu tư cần thận trọng bởi tính thanh khoản còn kém."
1404,"Hoàng Bách và vợ siêu mẫu 17 năm mặn nồng, chồng triệt sản để vợ đỡ vất vả. Sau 17 năm kết hôn, ca sĩ Hoàng Bách và cựu người mẫu Thanh Thảo vẫn tương kính như tân, quan tâm nhau và duy trì sự lãng mạn như lúc mới yêu."
1405," VN-Index tiếp tục xanh vỏ, đỏ lòng. Chỉ số đại diện sàn HoSE cải thiện điểm số vào những phút cuối phiên nhưng có đến một nửa cổ phiếu giảm giá trong hôm nay."
1406,"Suarez tái hợp Messi ở Inter Miami. Mỹ Tiền đạo Luis Suarez gia nhập Inter Miami theo hợp đồng thời hạn một năm, để tái ngộ người bạn thân Lionel Messi."
1407,"Hải sâm sống ở độ sâu 1.000 m che chở cua hoàng đế. Chi hải sâm Scotoplanes, còn gọi là heo biển, sống dưới đáy biển và từng được bắt gặp mang theo những con cua hoàng đế non trên bụng và lưng."
1408,Mốt váy cưới đắp ren của Diễm My 9x . Diễn viên Diễm My 9x được khen toát lên vẻ nhẹ nhàng khi diện đầm cưới đắp ren của nhà mốt nước ngoài tại hôn lễ.
1409,"Rộ tin Jennie (BlackPink) và V (BTS) chia tay. Hôm 6.12, Jennie (BlackPink) và V (BTS) khiến dân tình bàn tán xôn xao khi có thông tin cặp đôi đình đám này đã âm thầm chia tay, Trước đó, họ chưa từng lên tiếng về mối quan hệ tình cảm dù nhiều lần bị soi bằng chứng bí mật hẹn hò."
1410,"Bốn dự án giao thông trọng điểm được khánh thành. Sáng 24/12, Bộ Giao thông Vận tải tổ chức khánh thành cao tốc Mỹ Thuận - Cần Thơ, cầu Mỹ Thuận 2, cao tốc Tuyên Quang - Phú Thọ và sân bay Điện Biên mở rộng."
1411,"Tuấn Hải xếp trên Cristiano Ronaldo ở AFC Champions League. Tiền đạo Phạm Tuấn Hải ghi nhiều bàn thắng nhất cho Hà Nội FC ở đấu trường AFC Champions League 2023-24, vượt qua cả siêu sao Cristiano Ronaldo."
1412,"Miền Bắc tăng nhiệt, miền Trung mưa lớn. Miền Bắc tăng nhiệt nhẹ trong ngày 26/11 có thể gây cảm giác oi nóng nhẹ về trưa và chiều, Trong khi đó, mưa lớn tiếp diễn ở miền Trung gây nguy cơ ngập lụt."
1413,"Mập mờ chỉ tiêu, thí sinh đỗ thành trượt trong một nốt nhạc. Thí sinh có thể từ đỗ thành trượt qua một thủ thuật điều chỉnh chỉ tiêu tuyển sinh, Việc không công khai chỉ tiêu rất dễ xảy ra thao túng và xê dịch số lượng đầu vào khiến điểm chuẩn thay đổi."
1414,"Nhà xã hội, tái định cư xây xong không có người ở . Kon Tum Dự án nhà xã hội - tái định cư tại Khu đô thị Nam Đăk Bla, TP Kon Tum sau gần 7 tháng mở bán, cho thuê vẫn không có cư dân nào."
1415,"Tắt sóng 2G, liên lạc của người dân có bị gián đoạn, . Hiện trên cả nước vẫn còn 15 triệu thuê bao sử dụng mạng di động 2G, Tuy nhiên đến tháng 9/2024, toàn bộ số thuê bao trên sẽ không thể tiếp tục sử dụng chức năng nghe - gọi trên mạng này."
1416,Doanh nghiệp Nhật Bản Việt Nam là điểm hút đầu tư sản xuất chip bán dẫn. CEO Tập đoàn SBI Holdings nói coi Việt Nam là điểm đến hấp dẫn và muốn hợp tác xây dựng hệ sinh thái lĩnh vực sản xuất chất bán dẫn.
1417,"Tỉnh nào rộng nhất đồng bằng sông Hồng, . Với diện tích 6.208 km2, tỉnh này rộng nhất trong 11 tỉnh, thành thuộc đồng bằng sông Hồng, có địa hình độc đáo, là nơi sinh sống của nhiều dân tộc."
1418,"Hàng nghìn người chạy bộ chinh phục núi Sơn Trà cùng với ông già Noel. Lần đầu tiên có hơn 1.500 vận động viên hào hứng chạy bộ chinh phục bán đảo Sơn Trà (Đà Nẵng) ở 3 cự ly 6 km, 16 km và 26 km tại Giải chạy VTV8 - Thử thách Sơn Trà năm 2023, chào đón Giáng sinh."
